areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000006,East of England,region,2021-02-08,12224,0.9,1336,91
E12000006,East of England,region,2021-02-07,12133,0.9,1463,79
E12000006,East of England,region,2021-02-06,12054,0.9,1615,97
E12000006,East of England,region,2021-02-05,11957,0.9,1800,98
E12000006,East of England,region,2021-02-04,11859,0.9,2131,101
E12000006,East of England,region,2021-02-03,11758,0.9,1764,108
E12000006,East of England,region,2021-02-02,11650,0.9,1753,103
E12000006,East of England,region,2021-02-01,11547,0.9,1866,101
E12000006,East of England,region,2021-01-31,11446,0.9,2056,115
E12000006,East of England,region,2021-01-30,11331,0.9,2312,125
E12000006,East of England,region,2021-01-29,11206,0.9,3005,134
E12000006,East of England,region,2021-01-28,11072,0.9,3076,155
E12000006,East of England,region,2021-01-27,10917,0.9,2467,149
E12000006,East of England,region,2021-01-26,10768,0.9,2002,125
E12000006,East of England,region,2021-01-25,10643,0.9,2468,155
E12000006,East of England,region,2021-01-24,10488,0.9,3216,172
E12000006,East of England,region,2021-01-23,10316,0.9,3505,149
E12000006,East of England,region,2021-01-22,10167,0.9,4574,181
E12000006,East of England,region,2021-01-21,9986,0.9,3589,194
E12000006,East of England,region,2021-01-20,9792,0.9,3720,195
E12000006,East of England,region,2021-01-19,9597,0.9,3556,180
E12000006,East of England,region,2021-01-18,9417,0.9,3999,175
E12000006,East of England,region,2021-01-17,9242,0.9,4070,202
E12000006,East of England,region,2021-01-16,9040,0.9,4449,189
E12000006,East of England,region,2021-01-15,8851,0.9,6573,185
E12000006,East of England,region,2021-01-14,8666,0.9,4741,166
E12000006,East of England,region,2021-01-13,8500,0.9,4821,178
E12000006,East of England,region,2021-01-12,8322,0.9,5143,185
E12000006,East of England,region,2021-01-11,8137,0.9,4724,156
E12000006,East of England,region,2021-01-10,7981,0.8,5956,186
