areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000001,North East,region,2021-04-21,5980,19.1,118,0
E12000001,North East,region,2021-04-20,5980,18.4,83,0
E12000001,North East,region,2021-04-19,5980,17.9,109,0
E12000001,North East,region,2021-04-18,5980,17.6,63,0
E12000001,North East,region,2021-04-17,5980,17.3,81,1
E12000001,North East,region,2021-04-16,5979,16.6,90,0
E12000001,North East,region,2021-04-15,5979,15.8,94,1
E12000001,North East,region,2021-04-14,5978,15.2,59,2
E12000001,North East,region,2021-04-13,5976,14.6,117,0
E12000001,North East,region,2021-04-12,5976,14.2,184,0
E12000001,North East,region,2021-04-11,5976,13.9,63,0
E12000001,North East,region,2021-04-10,5976,13.6,68,0
E12000001,North East,region,2021-04-09,5976,12.6,0,1
E12000001,North East,region,2021-04-08,5975,11.8,123,2
E12000001,North East,region,2021-04-07,5973,11.1,139,1
E12000001,North East,region,2021-04-06,5972,10.5,74,3
E12000001,North East,region,2021-04-05,5969,10.3,118,1
E12000001,North East,region,2021-04-04,5968,10.2,94,0
E12000001,North East,region,2021-04-03,5968,10.1,166,3
E12000001,North East,region,2021-04-02,5965,9.7,134,1
E12000001,North East,region,2021-04-01,5964,9.3,242,1
E12000001,North East,region,2021-03-31,5963,8.4,275,2
E12000001,North East,region,2021-03-30,5961,7.8,152,2
E12000001,North East,region,2021-03-29,5959,7.3,414,1
E12000001,North East,region,2021-03-28,5958,6.9,38,0
E12000001,North East,region,2021-03-27,5958,6.6,0,2
E12000001,North East,region,2021-03-26,5956,6.0,428,1
E12000001,North East,region,2021-03-25,5955,5.6,440,1
E12000001,North East,region,2021-03-24,5954,5.1,367,1
E12000001,North East,region,2021-03-23,5953,4.7,323,4
E12000001,North East,region,2021-03-22,5949,4.4,214,1
E12000001,North East,region,2021-03-21,5948,4.2,232,2
E12000001,North East,region,2021-03-20,5946,4.1,271,4
E12000001,North East,region,2021-03-19,5942,3.8,293,0
E12000001,North East,region,2021-03-18,5942,3.5,375,2
E12000001,North East,region,2021-03-17,5940,3.1,260,5
E12000001,North East,region,2021-03-16,5935,2.8,251,2
E12000001,North East,region,2021-03-15,5933,2.5,301,1
E12000001,North East,region,2021-03-14,5932,2.5,219,1
E12000001,North East,region,2021-03-13,5931,2.5,259,7
E12000001,North East,region,2021-03-12,5924,2.4,433,7
E12000001,North East,region,2021-03-11,5917,2.2,297,3
E12000001,North East,region,2021-03-10,5914,2.1,345,4
E12000001,North East,region,2021-03-09,5910,1.8,288,5
E12000001,North East,region,2021-03-08,5905,1.7,306,7
E12000001,North East,region,2021-03-07,5898,1.6,217,6
E12000001,North East,region,2021-03-06,5892,1.6,306,7
E12000001,North East,region,2021-03-05,5885,1.6,282,10
E12000001,North East,region,2021-03-04,5875,1.5,367,4
E12000001,North East,region,2021-03-03,5871,1.5,407,8
E12000001,North East,region,2021-03-02,5863,1.4,305,7
E12000001,North East,region,2021-03-01,5856,1.3,276,10
E12000001,North East,region,2021-02-28,5846,1.3,326,8
E12000001,North East,region,2021-02-27,5838,1.2,460,9
E12000001,North East,region,2021-02-26,5829,1.1,419,11
E12000001,North East,region,2021-02-25,5818,1.1,420,10
E12000001,North East,region,2021-02-24,5808,1.1,483,17
E12000001,North East,region,2021-02-23,5791,1.1,468,11
E12000001,North East,region,2021-02-22,5780,1.1,570,7
E12000001,North East,region,2021-02-21,5773,1.1,297,13
E12000001,North East,region,2021-02-20,5760,1.1,517,14
E12000001,North East,region,2021-02-19,5746,1.1,618,21
E12000001,North East,region,2021-02-18,5725,1.1,563,17
E12000001,North East,region,2021-02-17,5708,1.1,782,15
E12000001,North East,region,2021-02-16,5693,1.1,546,17
E12000001,North East,region,2021-02-15,5676,1.1,521,26
E12000001,North East,region,2021-02-14,5650,1.1,497,25
E12000001,North East,region,2021-02-13,5625,1.1,623,20
E12000001,North East,region,2021-02-12,5605,1.1,748,18
E12000001,North East,region,2021-02-11,5587,1.1,747,15
E12000001,North East,region,2021-02-10,5572,1.0,586,22
E12000001,North East,region,2021-02-09,5550,1.0,709,23
E12000001,North East,region,2021-02-08,5527,1.0,577,33
E12000001,North East,region,2021-02-07,5494,1.0,668,31
E12000001,North East,region,2021-02-06,5463,1.0,750,26
E12000001,North East,region,2021-02-05,5437,1.0,831,34
E12000001,North East,region,2021-02-04,5403,1.0,997,39
E12000001,North East,region,2021-02-03,5364,1.0,900,35
E12000001,North East,region,2021-02-02,5329,1.0,753,30
E12000001,North East,region,2021-02-01,5299,1.0,715,31
E12000001,North East,region,2021-01-31,5268,1.0,886,36
E12000001,North East,region,2021-01-30,5232,1.0,794,30
E12000001,North East,region,2021-01-29,5202,1.0,1186,44
E12000001,North East,region,2021-01-28,5158,1.0,1087,38
E12000001,North East,region,2021-01-27,5120,1.0,1167,34
E12000001,North East,region,2021-01-26,5086,1.0,863,33
E12000001,North East,region,2021-01-25,5053,1.0,626,49
E12000001,North East,region,2021-01-24,5004,1.0,857,39
E12000001,North East,region,2021-01-23,4965,1.0,1176,27
E12000001,North East,region,2021-01-22,4938,1.0,1267,43
E12000001,North East,region,2021-01-21,4895,1.0,1384,34
