areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000007,London,region,2021-03-19,15511,2.2,405,3
E12000007,London,region,2021-03-18,15508,2.1,535,2
E12000007,London,region,2021-03-17,15506,1.9,542,7
E12000007,London,region,2021-03-16,15499,1.8,451,5
E12000007,London,region,2021-03-15,15494,1.7,389,6
E12000007,London,region,2021-03-14,15488,1.7,384,5
E12000007,London,region,2021-03-13,15483,1.6,516,9
E12000007,London,region,2021-03-12,15474,1.6,565,1
E12000007,London,region,2021-03-11,15473,1.5,689,6
E12000007,London,region,2021-03-10,15467,1.4,461,10
E12000007,London,region,2021-03-09,15457,1.3,631,8
E12000007,London,region,2021-03-08,15449,1.3,400,7
E12000007,London,region,2021-03-07,15442,1.2,436,9
E12000007,London,region,2021-03-06,15433,1.2,663,13
E12000007,London,region,2021-03-05,15420,1.2,542,15
E12000007,London,region,2021-03-04,15405,1.1,623,12
E12000007,London,region,2021-03-03,15393,1.0,504,7
E12000007,London,region,2021-03-02,15386,1.0,629,14
E12000007,London,region,2021-03-01,15372,0.9,522,20
E12000007,London,region,2021-02-28,15352,0.9,478,10
E12000007,London,region,2021-02-27,15342,0.9,678,12
E12000007,London,region,2021-02-26,15330,0.9,784,15
E12000007,London,region,2021-02-25,15315,0.8,919,19
E12000007,London,region,2021-02-24,15296,0.8,952,20
E12000007,London,region,2021-02-23,15276,0.8,923,19
E12000007,London,region,2021-02-22,15257,0.7,848,21
E12000007,London,region,2021-02-21,15236,0.7,903,38
E12000007,London,region,2021-02-20,15198,0.7,1075,31
E12000007,London,region,2021-02-19,15167,0.7,1328,33
E12000007,London,region,2021-02-18,15134,0.7,1391,37
E12000007,London,region,2021-02-17,15097,0.7,1054,40
E12000007,London,region,2021-02-16,15057,0.7,1084,43
E12000007,London,region,2021-02-15,15014,0.7,1064,44
E12000007,London,region,2021-02-14,14970,0.7,893,37
E12000007,London,region,2021-02-13,14933,0.7,1496,41
E12000007,London,region,2021-02-12,14892,0.7,1807,41
E12000007,London,region,2021-02-11,14851,0.7,1588,42
E12000007,London,region,2021-02-10,14809,0.7,1579,64
E12000007,London,region,2021-02-09,14745,0.7,1567,56
E12000007,London,region,2021-02-08,14689,0.7,1770,66
E12000007,London,region,2021-02-07,14623,0.7,2088,66
E12000007,London,region,2021-02-06,14557,0.7,2351,76
E12000007,London,region,2021-02-05,14481,0.7,2671,91
E12000007,London,region,2021-02-04,14390,0.7,3268,66
E12000007,London,region,2021-02-03,14324,0.7,2973,107
E12000007,London,region,2021-02-02,14217,0.7,2765,96
E12000007,London,region,2021-02-01,14121,0.7,2851,92
E12000007,London,region,2021-01-31,14029,0.7,3002,101
E12000007,London,region,2021-01-30,13928,0.7,3541,86
E12000007,London,region,2021-01-29,13842,0.6,5258,121
E12000007,London,region,2021-01-28,13721,0.6,4367,125
E12000007,London,region,2021-01-27,13596,0.6,4076,126
E12000007,London,region,2021-01-26,13470,0.6,3816,125
E12000007,London,region,2021-01-25,13345,0.6,3836,155
E12000007,London,region,2021-01-24,13190,0.6,5720,151
E12000007,London,region,2021-01-23,13039,0.6,6291,158
E12000007,London,region,2021-01-22,12881,0.6,7933,160
E12000007,London,region,2021-01-21,12721,0.6,7735,183
E12000007,London,region,2021-01-20,12538,0.6,6190,185
E12000007,London,region,2021-01-19,12353,0.6,6237,206
E12000007,London,region,2021-01-18,12147,0.6,7051,202
E12000007,London,region,2021-01-17,11945,0.6,9995,207
E12000007,London,region,2021-01-16,11738,0.6,8838,198
E12000007,London,region,2021-01-15,11540,0.6,10977,183
E12000007,London,region,2021-01-14,11357,0.6,9804,196
E12000007,London,region,2021-01-13,11161,0.6,10020,198
E12000007,London,region,2021-01-12,10963,0.6,8559,192
E12000007,London,region,2021-01-11,10771,0.5,10110,184
E12000007,London,region,2021-01-10,10587,0.5,13674,192
E12000007,London,region,2021-01-09,10395,0.4,15299,179
E12000007,London,region,2021-01-08,10216,0.4,17111,175
E12000007,London,region,2021-01-07,10041,0.3,10150,186
E12000007,London,region,2021-01-06,9855,0.2,14892,160
E12000007,London,region,2021-01-05,9695,0.1,14700,177
E12000007,London,region,2021-01-04,9518,,11370,160
E12000007,London,region,2021-01-03,9358,,14212,136
E12000007,London,region,2021-01-02,9222,,13178,146
E12000007,London,region,2021-01-01,9076,,15089,135
E12000007,London,region,2020-12-31,8941,,12404,129
E12000007,London,region,2020-12-30,8812,,12830,124
E12000007,London,region,2020-12-29,8688,,14875,109
E12000007,London,region,2020-12-28,8579,,12341,102
E12000007,London,region,2020-12-27,8477,,9719,103
E12000007,London,region,2020-12-26,8374,,8516,93
E12000007,London,region,2020-12-25,8281,,9790,88
E12000007,London,region,2020-12-24,8193,,10713,65
E12000007,London,region,2020-12-23,8128,,9873,69
E12000007,London,region,2020-12-22,8059,,10201,75
E12000007,London,region,2020-12-21,7984,,9458,63
E12000007,London,region,2020-12-20,7921,,11577,52
E12000007,London,region,2020-12-19,7869,,6931,47
E12000007,London,region,2020-12-18,7822,,7378,43
E12000007,London,region,2020-12-17,7779,,5762,61
E12000007,London,region,2020-12-16,7718,,6777,30
E12000007,London,region,2020-12-15,7688,,4238,45
E12000007,London,region,2020-12-14,7643,,5322,37
E12000007,London,region,2020-12-13,7606,,4166,29
E12000007,London,region,2020-12-12,7577,,4283,41
E12000007,London,region,2020-12-11,7536,,4755,27
E12000007,London,region,2020-12-10,7509,,4144,28
E12000007,London,region,2020-12-09,7481,,2550,30
E12000007,London,region,2020-12-08,7451,,2203,34
E12000007,London,region,2020-12-07,7417,,2460,34
E12000007,London,region,2020-12-06,7383,,3198,27
E12000007,London,region,2020-12-05,7356,,2376,27
E12000007,London,region,2020-12-04,7329,,2823,33
E12000007,London,region,2020-12-03,7296,,2081,34
E12000007,London,region,2020-12-02,7262,,2614,28
E12000007,London,region,2020-12-01,7234,,1964,22
E12000007,London,region,2020-11-30,7212,,2069,26
E12000007,London,region,2020-11-29,7186,,1639,48
E12000007,London,region,2020-11-28,7138,,2260,33
E12000007,London,region,2020-11-27,7105,,1800,21
E12000007,London,region,2020-11-26,7084,,2085,29
E12000007,London,region,2020-11-25,7055,,2503,38
E12000007,London,region,2020-11-24,7017,,1409,30
E12000007,London,region,2020-11-23,6987,,2075,18
E12000007,London,region,2020-11-22,6969,,2979,29
E12000007,London,region,2020-11-21,6940,,2547,19
E12000007,London,region,2020-11-20,6921,,1908,28
E12000007,London,region,2020-11-19,6893,,2540,27
E12000007,London,region,2020-11-18,6866,,2023,20
E12000007,London,region,2020-11-17,6846,,2102,30
E12000007,London,region,2020-11-16,6816,,674,30
E12000007,London,region,2020-11-15,6786,,2643,19
E12000007,London,region,2020-11-14,6767,,2588,20
